calc_score,humidity,cloud_cover,visibility,user_score,lat,long,date_time,image_url
2.17,70.54,28.5,10.0,,22.299043,113.896003,2014-07-13 18:53:27,https://live.staticflickr.com/3841/14682667893_516bf91de8_b.jpg
3.675,39.84,0.0,16.0,,41.133611,-74.896545,2013-05-05 19:25:16,https://live.staticflickr.com/7287/8738534917_4562242c39_b.jpg
2.936,59.61,2.7,16.0,,34.924197,-87.531837,2016-01-06 07:35:46,https://live.staticflickr.com/1456/23582261164_822ee9c57a_b.jpg
3.695,73.71,6.0,43.3,,55.822742,10.051760,2016-07-31 21:27:26,https://live.staticflickr.com/8382/28085641203_29df92f800_b.jpg
2.254,37.36,0.0,11.0,,-14.312667,132.425680,2009-07-12 18:12:38,https://live.staticflickr.com/3783/9374406678_e3ee462938_b.jpg
4.676,74.52,12.8,11.2,,38.184275,13.235579,2008-03-14 18:11:48,https://live.staticflickr.com/3082/2536522621_872faac496_b.jpg
2.224,80.04,62.6,16.0,,34.574853,-80.677295,2010-03-17 21:52:02,https://live.staticflickr.com/4002/4441573041_ed2c00a8f3_b.jpg
3.335,46.78,60.0,25.0,,43.014939,9.407215,2013-09-10 08:22:24,https://live.staticflickr.com/7323/9716305514_7ec64a1fdb_b.jpg
3.535,61.73,42.6,9.9,,40.767058,14.029562,2007-07-02 19:29:18,https://live.staticflickr.com/1123/775109005_9ef84a1907_b.jpg
6.803,59.28,84.3,50.0,,65.488838,21.912973,2011-04-29 19:34:12,https://live.staticflickr.com/5069/5680208999_06ba402e79_b.jpg
6.552,55.77,11.3,42.1,,51.640154,6.459982,2009-10-04 18:29:34,https://live.staticflickr.com/3522/3985186838_c8183f05a2_b.jpg
0.875,94.42,30.0,20.0,,-20.027624,57.546483,2007-08-17 06:28:24,https://live.staticflickr.com/2252/2175718759_5800664ef0_b.jpg
3.258,60.86,0.0,16.0,,44.676221,-124.078903,2011-04-11 19:23:11,https://live.staticflickr.com/6043/5900620318_9f8a7a4760_b.jpg
5.753,58.7,77.3,16.0,,41.893920,-87.615104,2007-10-23 18:58:56,https://live.staticflickr.com/2203/1718979986_a6266ef2d8_b.jpg
6.87,60.86,11.6,31.8,,44.702154,2.938756,2016-08-06 11:29:13,https://live.staticflickr.com/3702/33327870611_b9bb96c305_b.jpg
6.771,77.06,4.4,22.4,,54.436886,-3.308270,2016-03-20 18:07:44,https://live.staticflickr.com/1515/25759607680_12a0146646_b.jpg
3.538,21.44,0.0,2.0,,46.129319,13.101236,2015-04-03 17:33:27,https://live.staticflickr.com/8759/16940195739_f30e3af1fb_b.jpg
2.242,91.22,1.4,16.0,,42.160641,-70.709572,2009-07-10 20:36:37,https://live.staticflickr.com/2484/3719025766_edefe28d73_b.jpg
2.653,92.18,0.0,7.0,,54.518828,13.662913,2012-12-12 15:38:33,https://live.staticflickr.com/8079/8280527181_4bb7cfbc94_b.jpg
7.032,68.27,19.4,10.0,,13.477161,-89.279043,2013-12-26 17:42:28,https://live.staticflickr.com/2843/12283420906_d3974b5dda_b.jpg
3.124,78.84,80.3,34.4,,53.405643,-7.937021,2007-11-10 15:57:27,https://live.staticflickr.com/1549/25241879303_ceccf77ec2_b.jpg
6.705,66.33,0.0,10.0,,32.075156,34.763832,2007-05-01 19:08:18,https://live.staticflickr.com/195/482594120_eb9212c3ff_b.jpg
0.748,74.64,90.0,7.0,,2.202795,102.231795,2010-09-16 19:27:37,https://live.staticflickr.com/4127/4997509624_d2633fa2f8_b.jpg
5.72,68.09,30.7,16.0,,37.181877,-121.695964,2014-08-17 19:27:23,https://live.staticflickr.com/8750/16732160347_eb77b1dae4_b.jpg
0.215,59.13,79.1,19.7,,45.705869,13.751133,2015-09-20 09:19:54,https://live.staticflickr.com/667/21553945662_c30c1c6be3_b.jpg
5.104,78.94,43.3,14.0,,51.672927,3.697722,2011-09-14 19:53:16,https://live.staticflickr.com/6081/6159368646_8b667bebed_b.jpg
1.55,93.83,78.9,10.0,,38.731086,-27.055203,2016-08-21 20:45:05,https://live.staticflickr.com/370/31601232904_c3e9cb41d7_b.jpg
8.21,64.2,0.0,16.0,,38.333442,-75.702495,2006-12-16 17:05:36,https://live.staticflickr.com/143/324919631_ad894896f2_b.jpg
5.447,79.14,44.5,13.7,,54.287925,-0.387074,2017-03-15 06:28:45,https://live.staticflickr.com/3813/33410895556_3fff78f32f_b.jpg
6.749,91.69,0.0,10.0,,37.540357,-6.036128,2014-12-11 09:17:15,https://live.staticflickr.com/7359/16329698306_dfe7bb2b5b_b.jpg
5.145,28.44,41.0,10.8,,49.238333,28.478611,2016-04-03 18:22:00,https://live.staticflickr.com/1586/26218524815_011027f990_b.jpg
5.192,93.93,89.0,10.0,,-43.808538,172.971940,2018-02-11 20:57:27,https://live.staticflickr.com/1760/40766643580_10c329ec97_b.jpg
5.604,27.64,0.0,16.0,,39.645188,-121.345238,2011-09-03 18:45:51,https://live.staticflickr.com/7328/9619415584_e3c5965b37_b.jpg
2.61,69.14,65.4,16.0,,46.647550,-111.235198,2009-10-25 06:24:23,https://live.staticflickr.com/2657/4052845351_556fca4e75_b.jpg
7.091,52.96,60.0,20.3,,27.761994,-15.685558,2015-12-19 18:20:05,https://live.staticflickr.com/1462/24811022731_ec7bb97df2_b.jpg
0.753,69.06,84.6,10.0,,25.119986,121.866186,2013-05-25 18:57:48,https://live.staticflickr.com/7357/9023361902_bd12355750_b.jpg
3.379,36.51,98.6,47.0,,52.274263,-1.836206,2022-04-11 16:21:30,https://live.staticflickr.com/65535/52011429687_32c5698fa0_b.jpg
8.196,73.08,0.0,49.4,,51.567355,-3.980367,2022-01-14 17:45:07,https://live.staticflickr.com/65535/51824338220_217bff405a_b.jpg
0.808,77.13,62.5,16.0,,39.262633,-119.998626,2006-03-01 01:18:01,https://live.staticflickr.com/46/106006442_fbd94f125b_b.jpg
2.618,73.52,3.3,13.7,,55.543990,8.130741,2014-04-24 09:30:27,https://live.staticflickr.com/2920/14018512323_6125213dab_b.jpg
6.201,62.45,44.4,16.0,,27.848240,-82.554155,2008-12-23 17:37:30,https://live.staticflickr.com/3347/3509326318_5b65ceeb7e_b.jpg
6.916,58.4,0.0,10.0,,-22.756237,-41.885719,2011-01-30 17:22:15,https://live.staticflickr.com/5141/5654912987_c56d8051e1_b.jpg
4.173,57.7,28.5,16.0,,34.866869,-87.544464,2016-03-14 19:07:43,https://live.staticflickr.com/1714/25195172793_f4f20c8f10_b.jpg
6.754,60.37,18.4,25.2,,51.114423,17.140635,2016-02-24 16:44:01,https://live.staticflickr.com/4628/40564958662_2f96b00c2f_b.jpg
7.702,78.34,34.9,11.5,,43.074405,5.799751,2012-05-29 20:15:06,https://live.staticflickr.com/8293/7849787334_d12f05267c_b.jpg
1.785,79.27,53.8,15.2,,41.559736,-72.634995,2018-08-08 20:08:35,https://live.staticflickr.com/1872/43489622814_2957a66659_b.jpg
5.806,53.07,50.0,10.6,,36.774791,27.135035,2012-05-25 18:21:05,https://live.staticflickr.com/7241/7345753828_e339a6078f_b.jpg
4.68,73.3,24.8,14.0,,45.139195,-72.256575,2012-08-17 18:58:12,https://live.staticflickr.com/8333/8142900374_f6854f0e76_b.jpg
5.322,87.01,92.3,16.0,,39.164590,-95.738588,2015-06-13 20:52:39,https://live.staticflickr.com/405/18187243843_34df8884f9_b.jpg
5.708,75.69,0.0,10.0,,43.719573,-7.970924,2014-12-31 19:35:04,https://live.staticflickr.com/8728/16920716475_45d7715cb3_b.jpg
5.674,43.55,0.4,19.9,,45.655041,13.794497,2015-10-31 09:47:38,https://live.staticflickr.com/5749/22064706703_fb344f8532_b.jpg
4.026,20.28,0.0,16.0,,36.124994,-109.476013,2017-09-21 18:48:24,https://live.staticflickr.com/4918/46301995651_2ed9d23677_b.jpg
3.086,87.75,8.7,10.1,,48.168174,11.861307,2007-06-05 05:47:44,https://live.staticflickr.com/1316/531054816_a01be4bdb8_b.jpg
6.403,87.65,91.9,13.6,,43.291888,3.417091,2008-12-30 16:53:01,https://live.staticflickr.com/3132/3206842340_e5bcbec681_b.jpg
4.957,40.78,0.0,10.0,,43.870781,11.051023,2011-08-17 20:54:52,https://live.staticflickr.com/6181/6053339917_58a22045cf_b.jpg
0.973,64.29,50.0,10.0,,24.144672,121.282281,2018-03-25 17:40:42,https://live.staticflickr.com/869/40333947955_290b16eb84_b.jpg
2.686,57.41,0.3,19.3,,40.325555,-1.093612,2021-10-21 19:21:43,https://live.staticflickr.com/65535/51944227671_981b4f0459_b.jpg
1.639,56.36,27.2,17.0,,46.432522,6.936492,2007-07-30 20:06:54,https://live.staticflickr.com/1030/959882985_2336d6f3a2_b.jpg
1.732,65.15,56.1,10.0,,24.305216,120.543577,2017-11-27 16:13:55,https://live.staticflickr.com/4541/37980504955_37553ec6bf_b.jpg
2.273,65.1,8.5,13.0,,43.367340,-79.753746,2008-06-21 14:44:12,https://live.staticflickr.com/3199/2598544844_408e6d07ab_b.jpg
4.83,80.03,40.1,15.9,,48.241497,-122.673492,2013-09-09 17:10:41,https://live.staticflickr.com/5454/9713963908_03bcf62bb3_b.jpg
0.056,69.54,27.3,10.0,,33.058870,-16.331423,2014-08-09 18:14:05,https://live.staticflickr.com/5583/14971139862_439a8b3bd0_b.jpg
0.945,75.97,27.0,45.6,,45.530763,6.632995,2009-01-30 17:52:58,https://live.staticflickr.com/3124/3244639772_0bda044315_b.jpg
3.35,57.45,25.9,16.0,,30.393199,-86.585193,2014-10-06 18:44:07,https://live.staticflickr.com/3932/15460877500_308870f1b6_b.jpg
4.293,47.83,0.0,16.0,,43.674019,-72.433031,2008-10-17 18:09:09,https://live.staticflickr.com/7291/9386339026_5772d71335_b.jpg
2.868,47.83,0.0,16.0,,29.573457,28.784179,2008-07-29 19:58:31,https://live.staticflickr.com/2489/3704762762_21802e6774_b.jpg
1.579,45.54,0.0,15.8,,35.373129,-120.864822,2008-02-07 10:45:55,https://live.staticflickr.com/2075/2249174112_c0d6a4be9f_b.jpg
7.015,69.28,0.0,16.0,,43.766902,-82.970245,2014-11-10 17:30:33,https://live.staticflickr.com/8549/15575972097_de02cc92c2_b.jpg
4.862,47.1,60.8,44.8,,52.424366,-1.359673,2020-05-16 19:57:34,https://live.staticflickr.com/65535/49904393923_0949479176_b.jpg
4.552,47.1,60.8,44.8,,40.754344,-119.252547,2007-08-28 19:41:17,https://live.staticflickr.com/1299/1327565395_5382fb6f3e_b.jpg
1.067,53.95,40.0,16.0,,-64.677048,-62.635189,2017-01-12 18:10:39,https://live.staticflickr.com/368/32274942770_d6e90f2377_b.jpg
4.607,30.8,0.0,33.1,,59.318509,13.454368,2013-03-09 18:22:41,https://live.staticflickr.com/8375/8562095392_4acef9668c_b.jpg
5.529,98.27,12.8,6.5,,54.288677,-0.388813,2018-02-18 07:36:06,https://live.staticflickr.com/4694/40288789022_d2aa43e1c2_b.jpg
6.796,57.07,47.7,16.0,,38.828692,-90.357055,2008-11-02 17:52:48,https://live.staticflickr.com/3183/2997521189_d1475ec456_b.jpg
4.84,69.53,83.6,10.6,,7.727662,98.764686,2008-10-18 13:18:40,https://live.staticflickr.com/3002/3071471694_96e7c0ae29_b.jpg
5.195,45.68,12.6,15.6,,52.733357,1.594369,2019-09-04 17:50:39,https://live.staticflickr.com/65535/48683298691_9673129f3f_b.jpg
2.632,66.77,9.3,21.0,,47.859722,16.828333,2016-08-19 18:47:03,https://live.staticflickr.com/8441/29289647656_060b59d085_b.jpg
2.87,74.8,79.3,17.1,,49.696950,0.210800,2007-01-02 02:45:53,https://live.staticflickr.com/6020/5921690344_0f52539c67_b.jpg
5.097,70.56,29.9,24.1,,53.165497,-2.003012,2017-11-24 11:45:54,https://live.staticflickr.com/4526/38564784136_13a1c84313_b.jpg
4.318,67.94,12.2,12.0,,40.252280,-104.985351,2016-07-18 19:51:57,https://live.staticflickr.com/8039/28436585395_f55b522fba_b.jpg
3.583,59.36,10.7,17.6,,39.938632,-105.158214,2011-01-12 17:09:12,https://live.staticflickr.com/5164/5350712850_545d2e0b30_b.jpg
6.997,72.41,30.0,10.0,,36.028534,14.215031,2019-04-18 09:35:03,https://live.staticflickr.com/65535/33903456968_0af7a19547_b.jpg
6.428,45.11,4.3,50.0,,46.813982,17.769699,2014-08-18 18:36:33,https://live.staticflickr.com/5572/15008207475_ee7cd89812_b.jpg
4.814,53.41,25.5,10.5,,38.473997,-0.813742,2011-10-25 19:02:43,https://live.staticflickr.com/6238/6320872705_2f02a16e97_b.jpg
2.644,61.1,90.0,49.0,,53.385017,-6.087970,2007-08-09 15:05:13,https://live.staticflickr.com/1274/1110066322_d8a0529f77_b.jpg
4.829,51.95,0.0,16.0,,42.379303,-86.290537,2014-07-05 21:05:33,https://live.staticflickr.com/3925/14501027819_8057bf4348_b.jpg
6.202,51.58,50.0,7.0,,8.165502,98.293555,2009-01-15 11:15:03,https://live.staticflickr.com/3432/3236023044_49b057458e_b.jpg
5.434,78.92,89.0,10.5,,22.628034,120.263428,2012-04-22 17:45:30,https://live.staticflickr.com/3939/15302128750_782db6d454_b.jpg
6.841,73.9,48.9,10.0,,41.787649,12.287800,2014-10-21 16:58:36,https://live.staticflickr.com/7482/15656003576_43aee21a74_b.jpg
3.216,65.15,13.5,16.0,,37.322657,-122.402243,2012-12-24 14:58:11,https://live.staticflickr.com/8526/8518172620_92c9143bc7_b.jpg
7.224,82.31,0.8,24.0,,45.262261,-81.595201,2011-06-25 21:15:14,https://live.staticflickr.com/5265/5875013500_202b67e681_b.jpg
0.332,83.4,0.0,50.0,,68.207781,23.917236,2010-03-18 18:32:00,https://live.staticflickr.com/8016/7160818899_806f3044c6_b.jpg
7.402,90.78,17.3,8.0,,43.118042,-124.432439,2009-10-29 19:37:18,https://live.staticflickr.com/2593/4056700191_04cfa25a29_b.jpg
5.047,55.27,99.5,16.0,,41.681431,-69.964005,2018-10-21 17:35:50,https://live.staticflickr.com/1915/45431476972_b91dacc164_b.jpg
1.355,39.7,35.6,45.5,,50.361086,19.514179,2009-05-13 20:16:05,https://live.staticflickr.com/5107/5671760481_05e99416d0_b.jpg
6.985,25.08,0.0,16.0,,33.982655,-118.472042,2012-03-04 06:15:36,https://live.staticflickr.com/7044/6951113379_070a40d50f_b.jpg
0.403,93.78,89.0,9.8,,43.385247,-8.394203,2015-03-31 09:44:25,https://live.staticflickr.com/65535/50340658932_b36c02b2df_b.jpg
2.902,40.67,1.8,16.0,,40.759283,-73.982087,2012-08-18 20:04:48,https://live.staticflickr.com/8030/7964418042_1e6cab7412_b.jpg
6.492,66.35,7.2,16.0,,30.299389,-81.430664,2008-06-01 20:24:30,https://live.staticflickr.com/3281/2549183917_3cf4852b9c_b.jpg
6.578,53.93,0.0,28.0,,53.376954,-2.235846,2014-03-11 12:23:48,https://live.staticflickr.com/3101/13089846094_914f9ef135_b.jpg
6.636,83.85,4.6,16.0,,35.065705,-76.006559,2013-09-01 19:12:53,https://live.staticflickr.com/2876/10078799854_d1ef9caa3d_b.jpg
3.076,56.27,0.0,16.0,,42.050949,-70.193967,2006-03-11 17:12:51,https://live.staticflickr.com/44/118914565_916c3f3741_b.jpg
6.14,72.32,0.0,16.0,,45.107302,-123.985605,2009-07-18 20:02:22,https://live.staticflickr.com/2479/3761897911_d53062e094_b.jpg
2.655,42.03,44.0,28.1,,55.875188,-3.269170,2018-05-07 19:41:02,https://live.staticflickr.com/960/41162367935_c2edcef05c_b.jpg
2.707,62.82,63.3,16.0,,20.718065,-156.447093,2010-07-03 19:12:59,https://live.staticflickr.com/4135/4781699119_0576c59488_b.jpg
7.0,70.23,56.9,11.3,,41.903171,12.466199,2010-10-01 18:27:33,https://live.staticflickr.com/4112/5044797454_3e8150e13b_b.jpg
5.841,75.21,0.0,15.0,,43.118809,-124.431431,2012-01-28 17:57:42,https://live.staticflickr.com/7144/6798390517_f4d89ff89a_b.jpg
4.615,74.14,89.1,8.0,,1.560852,110.342516,2014-03-08 19:09:34,https://live.staticflickr.com/7390/13107087125_b0a3567d44_b.jpg
2.348,92.51,98.1,8.7,,55.950004,-3.188889,2021-02-09 08:39:19,https://live.staticflickr.com/65535/50929031837_fb8c28c009_b.jpg
4.106,66.77,27.3,10.5,,54.895083,9.804825,2011-04-17 19:58:10,https://live.staticflickr.com/7150/6681000209_4b2bd2eb97_b.jpg
2.848,93.12,69.1,24.0,,50.416339,-5.103814,2009-01-13 17:50:32,https://live.staticflickr.com/3261/3221719781_517ea4c081_b.jpg
3.309,59.75,0.0,16.0,,25.331459,-80.995609,2014-12-18 15:57:06,https://live.staticflickr.com/8819/17902237491_674637240f_b.jpg
4.22,49.16,30.0,16.0,,33.565942,-101.802148,2009-01-05 19:03:29,https://live.staticflickr.com/3110/3171930585_e119a11a1d_b.jpg
6.604,84.21,11.3,20.0,,55.398538,-2.929873,2011-09-21 19:01:02,https://live.staticflickr.com/6160/6170311546_2e79bd9ac1_b.jpg
0.871,85.72,67.3,16.0,,25.331071,-80.999493,2012-06-22 00:16:52,https://live.staticflickr.com/5341/7427028546_d348b5cccc_b.jpg
3.066,57.16,20.9,16.0,,41.989161,-87.654998,2009-08-24 19:38:34,https://live.staticflickr.com/2640/3854434751_fae2066ded_b.jpg
1.453,88.76,100.0,11.0,,14.560407,120.985522,2012-08-19 17:59:47,https://live.staticflickr.com/8448/7813958192_1430eb75d8_b.jpg
6.739,68.44,44.6,10.8,,49.325989,-0.370144,2013-04-07 21:59:51,https://live.staticflickr.com/8538/8629297410_aa704d7331_b.jpg
3.805,28.65,0.0,16.0,,36.063531,-112.118911,2010-05-18 19:17:01,https://live.staticflickr.com/5317/5858130318_0433d437c4_b.jpg
8.512,92.68,0.4,14.2,,50.569391,-2.448534,2012-05-23 19:52:24,https://live.staticflickr.com/7098/7266063722_3dcd0ae508_b.jpg
4.199,35.66,12.8,15.8,,39.131764,-120.153041,2008-07-19 21:43:48,https://live.staticflickr.com/1105/5101302086_dca63deb19_b.jpg
5.982,39.22,69.1,15.2,,38.442161,-121.916527,2015-09-13 18:53:39,https://live.staticflickr.com/5772/21258522998_053d9c4600_b.jpg
0.199,37.01,27.9,16.0,,32.692430,-117.180575,2011-01-12 15:28:49,https://live.staticflickr.com/8464/8075365133_d48ba7f256_b.jpg
2.601,69.59,28.0,10.0,,-12.365446,-38.390264,2018-07-28 17:18:29,https://live.staticflickr.com/930/43702679131_7f16eb0e22_b.jpg
7.189,78.93,0.0,14.1,,41.329646,-71.906719,2016-10-18 17:56:36,https://live.staticflickr.com/624/31231133730_e1bcfc66d8_b.jpg
3.639,88.84,100.0,4.0,,23.765419,90.439280,2013-10-08 17:23:55,https://live.staticflickr.com/5313/14293836115_8fecf38c3d_b.jpg
2.061,88.84,100.0,4.0,,25.331459,-80.995609,2017-02-20 23:44:32,https://live.staticflickr.com/713/33290479162_84d6494f12_b.jpg
3.128,9.11,38.0,16.0,,33.481755,-112.074193,2007-06-23 18:41:53,https://live.staticflickr.com/1173/605997792_22637e48ab_b.jpg
4.442,83.77,5.4,9.5,,45.987331,12.398672,2006-10-13 21:36:44,https://live.staticflickr.com/104/268743323_add47d4473_b.jpg
7.548,46.48,50.0,11.0,,-18.893943,47.517242,2007-06-30 14:24:50,https://live.staticflickr.com/1229/671780972_a6203f3201_b.jpg
3.09,60.89,0.0,16.0,,39.920071,-74.082612,2014-05-31 08:09:27,https://live.staticflickr.com/2923/14152706429_1964c4f659_b.jpg
5.523,78.3,0.0,16.0,,30.526150,-87.911310,2010-09-06 18:46:29,https://live.staticflickr.com/4104/4995181296_89fb07206d_b.jpg
7.145,79.15,2.7,30.2,,53.027793,-0.593948,2012-01-12 17:36:32,https://live.staticflickr.com/7017/6685572939_b18d6c1a78_b.jpg
0.525,66.75,89.7,32.9,,60.873719,-46.524345,2017-08-23 19:35:28,https://live.staticflickr.com/4405/37169045710_b169e711e5_b.jpg
1.692,49.73,38.9,11.1,,24.988236,121.014533,2012-07-15 10:41:58,https://live.staticflickr.com/8009/7608629602_749a385d51_b.jpg
7.078,36.58,0.0,16.0,,36.150073,-112.341041,2006-04-14 09:24:44,https://live.staticflickr.com/3230/3003516452_2a423429b4_b.jpg
0.772,78.06,99.8,9.9,,-22.905065,-43.122850,2013-09-29 11:43:47,https://live.staticflickr.com/7454/10000172806_80872863d6_b.jpg
3.81,81.61,70.4,31.8,,59.021607,11.012763,2015-02-02 15:24:24,https://live.staticflickr.com/7409/16241312289_3ccc372a6b_b.jpg
6.651,73.15,32.6,15.9,,54.664300,-8.778226,2020-01-16 16:51:56,https://live.staticflickr.com/65535/51058591442_8e3a23ac62_b.jpg
2.111,69.49,50.0,10.0,,48.760468,8.873691,2019-01-31 16:29:55,https://live.staticflickr.com/65535/51049101982_ac2e8f1feb_b.jpg
2.288,60.4,0.0,16.0,,48.615307,-113.886110,2014-10-09 18:47:14,https://live.staticflickr.com/7492/15039930764_22fe37fe34_b.jpg
4.221,84.55,99.0,21.0,,43.548618,7.006337,2008-03-15 17:54:34,https://live.staticflickr.com/3250/2338534628_6ffdfdae35_b.jpg
1.718,73.3,30.0,11.0,,42.251488,-8.866825,2013-03-01 19:57:08,https://live.staticflickr.com/8226/8549105551_501ab50182_b.jpg
1.663,90.13,9.5,15.9,,37.654283,140.067069,2017-07-29 10:36:22,https://live.staticflickr.com/4353/36493349752_9669249caa_b.jpg
4.762,67.71,66.6,16.0,,32.734352,-117.256650,2011-06-18 19:50:28,https://live.staticflickr.com/5149/5874357449_9c6d90d95f_b.jpg
0.246,47.34,34.1,34.9,,51.274964,14.511051,2009-07-26 19:24:08,https://live.staticflickr.com/3596/3794244181_9863bdd18a_b.jpg
2.911,66.88,0.0,16.0,,25.331459,-80.995609,2015-03-06 17:30:09,https://live.staticflickr.com/485/19380827404_cf826b5118_b.jpg
0.039,68.73,2.7,15.4,,37.546388,-122.514167,2015-01-07 17:49:28,https://live.staticflickr.com/7493/16234137771_3127c799db_b.jpg
5.413,73.34,8.1,15.2,,52.022982,1.360974,2014-11-01 16:34:02,https://live.staticflickr.com/8538/15494643740_b3d4f5e3a7_b.jpg
6.791,81.65,79.6,10.4,,40.260337,17.893123,2020-01-03 16:17:14,https://live.staticflickr.com/65535/49482318133_1ded40ed28_b.jpg
1.629,17.96,38.4,16.0,,39.175187,-119.895000,2011-09-10 15:51:11,https://live.staticflickr.com/6152/6135415920_4d543117f7_b.jpg
3.573,71.01,60.6,20.4,,59.029956,-2.981529,2016-06-21 15:21:03,https://live.staticflickr.com/65535/50206578427_2277e2a9c6_b.jpg
3.622,28.05,4.3,18.5,,38.418224,27.128677,2016-11-01 17:17:53,https://live.staticflickr.com/5563/30626965141_fc3802242f_b.jpg
3.998,75.85,49.9,24.0,,52.151344,-106.633300,2012-12-25 16:37:48,https://live.staticflickr.com/8212/8311119878_90d916ed60_b.jpg
2.346,64.0,0.0,25.0,,43.696207,7.274494,2020-07-05 17:19:16,https://live.staticflickr.com/65535/50628377222_5ec09008f8_b.jpg
6.046,58.45,1.6,10.0,,43.616054,13.506295,2004-08-10 19:33:15,https://live.staticflickr.com/3339/3310653795_bf2bea1794_b.jpg
6.251,72.31,0.0,1017.0,,50.332943,-95.530242,2018-12-14 18:07:58,https://live.staticflickr.com/4910/44532125150_c128846f44_b.jpg
6.387,91.86,50.0,10.4,,53.568765,9.699726,2010-03-02 18:59:49,https://live.staticflickr.com/2701/4410055569_75e4be1d51_b.jpg
3.553,59.21,28.1,33.6,,28.090968,-17.339923,2018-02-10 18:11:30,https://live.staticflickr.com/4672/40165409202_141ecf9119_b.jpg
3.238,30.81,57.1,12.8,,31.986766,-80.851478,2005-02-12 18:46:12,https://live.staticflickr.com/3051/3089478191_b413a86084_b.jpg
2.689,87.11,3.2,24.0,,54.386580,-0.734066,2012-12-01 16:34:53,https://live.staticflickr.com/8338/8235635063_e7c08086f5_b.jpg
1.404,60.43,1.0,22.5,,46.100447,18.232606,2016-07-18 20:15:22,https://live.staticflickr.com/8676/28325191302_be0a1d632f_b.jpg
6.904,70.2,0.0,10.0,,-17.929252,122.210025,2004-07-09 17:26:41,https://live.staticflickr.com/3/2752864_df4e116e14_b.jpg
0.927,90.33,32.3,30.3,,53.050036,-4.233856,2010-12-18 16:12:07,https://live.staticflickr.com/5290/5273425195_3568a7a0b7_b.jpg
4.119,82.47,0.0,9.8,,41.902783,12.496366,2018-07-20 04:42:08,https://live.staticflickr.com/1968/30603682277_46655b508a_b.jpg
0.927,71.38,0.0,25.0,,-34.089701,18.352575,2009-02-27 16:36:50,https://live.staticflickr.com/3474/3349215145_eec1641bb1_b.jpg
3.141,75.2,0.0,39.9,,50.774894,-0.906678,2014-12-06 14:40:17,https://live.staticflickr.com/8574/16028417411_821f9e711b_b.jpg
1.897,86.72,4.8,15.8,,45.856356,6.188349,2013-06-27 06:20:06,https://live.staticflickr.com/3769/9168236685_7a22677162_b.jpg
2.127,15.03,0.0,16.0,,32.963960,-105.748600,2016-10-16 17:51:28,https://live.staticflickr.com/4818/45485194324_ae687a1183_b.jpg
2.838,73.61,0.0,16.0,,47.745672,-90.335941,2011-08-02 21:21:21,https://live.staticflickr.com/6132/6021668267_230b52a1fc_b.jpg
4.207,33.52,0.0,16.0,,34.784483,-98.622894,2013-01-19 16:49:22,https://live.staticflickr.com/8354/8401121574_72afd485d4_b.jpg
2.794,61.71,25.6,33.8,,52.384622,-1.436131,2020-09-20 15:26:33,https://live.staticflickr.com/65535/50376161181_298fcb6c93_b.jpg
2.385,75.72,8.9,16.0,,25.331071,-80.999493,2012-05-05 22:45:46,https://live.staticflickr.com/8149/7159348598_ed89d2e16a_b.jpg
1.489,50.94,0.0,10.0,,-33.396119,-70.536734,2016-08-08 19:26:21,https://live.staticflickr.com/7509/28858308495_150bc6e4ef_b.jpg
6.188,47.89,0.0,16.0,,25.927326,-81.729698,2008-04-22 17:52:35,https://live.staticflickr.com/3144/2449621746_bcd0751c39_b.jpg
2.56,82.28,9.5,23.2,,52.935758,1.286602,2016-03-25 20:09:08,https://live.staticflickr.com/1569/25997596891_ae6dc47bc0_b.jpg
7.711,70.9,10.9,16.0,,43.754233,-70.832633,2012-08-04 19:37:24,https://live.staticflickr.com/8430/7714557998_ec4edf4ce8_b.jpg
6.005,64.61,17.7,10.4,,36.130873,-5.844640,2009-08-25 20:48:09,https://live.staticflickr.com/2556/4146703961_6be6703cfe_b.jpg
6.761,72.65,39.7,16.0,,28.371124,-81.547737,2003-09-26 18:26:03,https://live.staticflickr.com/164/365480658_08d9e078bd_b.jpg
4.875,72.65,39.7,16.0,,-20.081109,-43.996424,2010-10-17 17:54:49,https://live.staticflickr.com/5104/5629354780_04e5e78c9c_b.jpg
2.32,71.65,26.3,10.0,,40.629506,14.485023,2016-10-22 12:04:51,https://live.staticflickr.com/5322/30907659566_04bb9c88b9_b.jpg
6.473,79.67,2.3,47.2,,56.374376,-4.016567,2011-09-05 18:47:19,https://live.staticflickr.com/7001/6781997433_6b37e87e49_b.jpg
4.871,63.32,51.6,10.0,,44.391291,8.968620,2016-12-09 17:20:22,https://live.staticflickr.com/604/31747030885_55a3a97523_b.jpg
1.784,72.12,32.5,14.8,,45.631841,10.723943,2017-09-01 19:13:22,https://live.staticflickr.com/4472/37411817746_9645f1f344_b.jpg
2.011,15.98,0.0,16.0,,32.208801,-111.041893,2010-05-18 19:25:40,https://live.staticflickr.com/4120/4867852755_e41e73d211_b.jpg
3.773,24.07,0.0,19.1,,35.104252,140.018619,2014-12-18 15:49:15,https://live.staticflickr.com/7470/15431045383_5d7dfdddf8_b.jpg
5.861,49.7,75.1,18.5,,38.420624,27.125528,2011-06-17 19:47:02,https://live.staticflickr.com/5068/5843216809_07ff20b2b9_b.jpg
2.953,30.19,82.8,16.0,,32.724096,-117.257359,2011-01-25 11:47:01,https://live.staticflickr.com/5220/5387755425_c0bd576297_b.jpg
